Window Time,PMU ID,Event Type,Severity,Confidence Level,Bad Data Flag,Bus ID
26:16.2,7.87937686,-31.14101871,0.27438809,-32.35461871,0,7.87937686
26:16.5,7.879616623,-31.14201871,0.27455479,-32.39581871,0,7.879616623
26:16.9,7.879536702,-31.14221871,0.27405469,-32.39471871,0,7.879536702
26:17.2,7.879536702,-31.14401871,0.27405469,-32.46011871,0,7.879536702
26:17.5,7.879336899,-31.14481871,0.27422139,-32.44031871,0,7.879336899
26:17.9,7.87935688,-31.14231871,0.27455479,-32.36891871,0,7.87935688
26:18.2,7.879476761,-31.14291871,0.27472149,-32.43011871,0,7.879476761
26:18.5,7.87935688,-31.14291871,0.27438809,-32.44861871,0,7.87935688
26:18.9,7.879536702,-31.14241871,0.27422139,-32.42101871,0,7.879536702
26:19.2,7.879516722,-31.14411871,0.27438809,-32.38641871,0,7.879516722
26:19.5,7.879296939,-31.14251871,0.27438809,-32.33801871,0,7.879296939
26:19.9,7.879536702,-31.13981871,0.27438809,-32.35551871,0,7.879536702
26:20.2,7.879636603,-31.13961871,0.27422139,-32.36851871,0,7.879636603
26:20.5,7.879636603,-31.14031871,0.27455479,-32.39301871,0,7.879636603
26:20.9,7.879716524,-31.14061871,0.27455479,-32.40901871,0,7.879716524
26:21.2,7.879496742,-31.14031871,0.27455479,-32.40731871,0,7.879496742
26:21.5,7.879416821,-31.14041871,0.27455479,-32.43961871,0,7.879416821
26:21.9,7.879316919,-31.14001871,0.27438809,-32.43041871,0,7.879316919
26:22.2,7.879197038,-31.13931871,0.27422139,-32.39421871,0,7.879197038
26:22.5,7.879656584,-31.14221871,0.27455479,-32.38251871,0,7.879656584
26:22.9,7.879616623,-31.14281871,0.27472149,-32.33631871,0,7.879616623
26:23.2,7.87935688,-31.14061871,0.27472149,-32.31651871,0,7.87935688
26:23.5,7.879197038,-31.14241871,0.27438809,-32.40251871,0,7.879197038
26:23.9,7.879017215,-31.14391871,0.27422139,-32.41551871,0,7.879017215
26:24.2,7.879236998,-31.14261871,0.27438809,-32.39611871,0,7.879236998
26:24.5,7.919476761,-31.10371871,0.31438809,-32.40661871,0,7.919476761
26:24.9,7.87939684,-31.14441871,0.27455479,-32.48171871,0,7.87939684
26:25.2,7.879456781,-31.14491871,0.27472149,-32.46811871,0,7.879456781
26:25.5,7.87939684,-31.14631871,0.27455479,-32.45221871,0,7.87939684
26:25.9,7.879336899,-31.14531871,0.27455479,-32.40461871,0,7.879336899
26:26.2,7.879596643,-31.14401871,0.27455479,-32.40781871,0,7.879596643
26:26.5,7.879556682,-31.14371871,0.27438809,-32.39951871,0,7.879556682
26:26.9,7.879436801,-31.14341871,0.27455479,-32.38991871,0,7.879436801
26:27.2,7.879217018,-31.14391871,0.27438809,-32.42701871,0,7.879217018
26:27.5,7.879197038,-31.14461871,0.27422139,-32.44001871,0,7.879197038
26:27.9,7.879476761,-31.14491871,0.27438809,-32.42581871,0,7.879476761
26:28.2,7.879476761,-31.14611871,0.27438809,-32.42881871,0,7.879476761
26:28.5,7.879476761,-31.14541871,0.27455479,-32.40451871,0,7.879476761
26:28.9,7.879596643,-31.14681871,0.27438809,-32.41671871,0,7.879596643
26:29.2,7.879576663,-31.14551871,0.27422139,-32.40571871,0,7.879576663
26:29.5,7.879676564,-31.14361871,0.27455479,-32.40821871,0,7.879676564
26:29.9,7.879656584,-31.14601871,0.27455479,-32.41711871,0,7.879656584
26:30.2,7.879676564,-31.14481871,0.27455479,-32.37751871,0,7.879676564
26:30.5,7.879696544,-31.14231871,0.27438809,-32.39251871,0,7.879696544
26:30.9,7.879097136,-31.14341871,0.27422139,-32.38121871,0,7.879097136
26:31.2,7.879077156,-31.14521871,0.27438809,-32.34921871,0,7.879077156
26:31.5,7.879756485,-31.14721871,0.27455479,-32.35761871,0,7.879756485
26:31.9,7.879816426,-31.14701871,0.27455479,-32.38421871,0,7.879816426
26:32.2,7.879696544,-31.14701871,0.27455479,-32.46611871,0,7.879696544
26:32.5,7.87935688,-31.14651871,0.27438809,-32.43771871,0,7.87935688
26:32.9,7.879117117,-31.14591871,0.27438809,-32.36551871,0,7.879117117
26:33.2,7.87939684,-31.14751871,0.27438809,-32.41401871,0,7.87939684
26:33.5,7.87937686,-31.14881871,0.27422139,-32.39601871,0,7.87937686
26:33.9,7.879576663,-31.14591871,0.27438809,-32.33751871,0,7.879576663
26:34.2,7.879536702,-31.14571871,0.27438809,-32.37121871,0,7.879536702
26:34.5,7.879456781,-31.14581871,0.27455479,-32.39941871,0,7.879456781
26:34.9,7.879956288,-31.14671871,0.27472149,-32.44301871,0,7.879956288
26:35.2,7.879876367,-31.14881871,0.27438809,-32.44221871,0,7.879876367
26:35.5,7.87939684,-31.14721871,0.27422139,-32.39651871,0,7.87939684
26:35.9,7.879556682,-31.14561871,0.27438809,-32.38851871,0,7.879556682
26:36.2,7.879536702,-31.14561871,0.27455479,-32.33531871,0,7.879536702
26:36.5,7.87939684,-31.14641871,0.27472149,-32.31821871,0,7.87939684
26:36.9,7.879456781,-31.14921871,0.27455479,-32.41041871,0,7.879456781
26:37.2,7.879496742,-31.14911871,0.27438809,-32.38851871,0,7.879496742
26:37.5,7.879816426,-31.14951871,0.27422139,-32.39631871,0,7.879816426
26:37.9,7.879816426,-31.15141871,0.27438809,-32.45801871,0,7.879816426
26:38.2,7.879416821,-31.15101871,0.27438809,-32.43551871,0,7.879416821
26:38.5,7.879316919,-31.15051871,0.27438809,-32.40631871,0,7.879316919
26:38.9,7.879336899,-31.14961871,0.27438809,-32.37181871,0,7.879336899
26:39.2,7.879676564,-31.14971871,0.27472149,-32.41631871,0,7.879676564
26:39.5,7.879836406,-31.15251871,0.27438809,-32.45491871,0,7.879836406
26:39.9,7.879716524,-31.15401871,0.27405469,-32.38981871,0,7.879716524
26:40.2,7.879636603,-31.15231871,0.27405469,-32.37231871,0,7.879636603
26:40.5,7.879256978,-31.15111871,0.27405469,-32.41221871,0,7.879256978
26:40.9,7.878997235,-31.15011871,0.27438809,-32.41681871,0,7.878997235
26:41.2,7.879236998,-31.15101871,0.27455479,-32.39191871,0,7.879236998
26:41.5,7.879476761,-31.15361871,0.27438809,-32.36111871,0,7.879476761
26:41.9,7.879616623,-31.12941871,0.27438809,-32.37081871,0,7.879616623
26:42.2,7.879516722,-31.12981871,0.27438809,-32.40331871,0,7.879516722
26:42.5,7.87939684,-31.13211871,0.27438809,-32.35791871,0,7.87939684
26:42.8,7.879556682,-31.13071871,0.27438809,-32.35191871,0,7.879556682
26:43.2,7.879496742,-31.12951871,0.27438809,-32.36551871,0,7.879496742
26:43.5,7.879576663,-31.13001871,0.27438809,-32.36561871,0,7.879576663
26:43.8,7.879716524,-31.13331871,0.27438809,-32.39211871,0,7.879716524
26:44.2,7.879536702,-31.13361871,0.27438809,-32.35131871,0,7.879536702
26:44.5,7.879576663,-31.13351871,0.27438809,-32.34981871,0,7.879576663
26:44.8,7.879896347,-31.13651871,0.27438809,-32.39871871,0,7.879896347
26:45.2,7.879816426,-31.13531871,0.27438809,-32.44721871,0,7.879816426
26:45.5,7.879936307,-31.13231871,0.27438809,-32.46871871,0,7.879936307
26:45.8,7.879816426,-31.13291871,0.27422139,-32.39661871,0,7.879816426
26:46.2,7.879616623,-31.13451871,0.27438809,-32.37491871,0,7.879616623
26:46.5,7.879496742,-31.13491871,0.27438809,-32.42101871,0,7.879496742
26:46.8,7.879256978,-31.13531871,0.27422139,-32.40031871,0,7.879256978
26:47.2,7.879516722,-31.13601871,0.27422139,-32.37881871,0,7.879516722
26:47.5,7.879616623,-31.13801871,0.27422139,-32.41771871,0,7.879616623
26:47.8,7.87939684,-31.13701871,0.27405469,-32.40351871,0,7.87939684
26:48.2,7.879516722,-31.13561871,0.27422139,-32.39981871,0,7.879516722
26:48.5,7.879496742,-31.13701871,0.27438809,-32.40751871,0,7.879496742
26:48.8,7.879336899,-31.13851871,0.27438809,-32.39781871,0,7.879336899
26:49.2,7.879316919,-31.13911871,0.27438809,-32.39891871,0,7.879316919
26:49.5,7.879296939,-31.13851871,0.27438809,-32.40721871,0,7.879296939
26:49.8,7.879217018,-31.13711871,0.27438809,-32.45631871,0,7.879217018
26:50.2,7.879117117,-31.13791871,0.27422139,-32.45541871,0,7.879117117
26:50.5,7.87937686,-31.13811871,0.27438809,-32.37451871,0,7.87937686
26:50.8,7.879816426,-31.13741871,0.27438809,-32.33131871,0,7.879816426
26:51.2,7.879536702,-31.13741871,0.27422139,-32.32751871,0,7.879536702
26:51.5,7.879157077,-31.13811871,0.27455479,-32.33991871,0,7.879157077
26:51.8,7.879436801,-31.13981871,0.27472149,-32.38991871,0,7.879436801
26:52.2,7.879776465,-31.13781871,0.27472149,-32.39161871,0,7.879776465
26:52.5,7.879576663,-31.13681871,0.27472149,-32.37881871,0,7.879576663
26:52.8,7.879097136,-31.13831871,0.27472149,-32.37721871,0,7.879097136
26:53.2,7.879157077,-31.13791871,0.27455479,-32.38321871,0,7.879157077
26:53.5,7.879736505,-31.13771871,0.27455479,-32.45191871,0,7.879736505
26:53.8,7.879676564,-31.13881871,0.27405469,-32.44321871,0,7.879676564
26:54.2,7.87935688,-31.13871871,0.27405469,-32.44351871,0,7.87935688
26:54.5,7.879256978,-31.13941871,0.27405469,-32.45271871,0,7.879256978
26:54.8,7.879197038,-31.13921871,0.27422139,-32.40241871,0,7.879197038
26:55.2,7.879516722,-31.13831871,0.27438809,-32.41641871,0,7.879516722
26:55.5,7.879756485,-31.13951871,0.27422139,-32.38811871,0,7.879756485
26:55.8,7.879976268,-31.14051871,0.27438809,-32.36091871,0,7.879976268
26:56.2,7.879756485,-31.14091871,0.27438809,-32.40161871,0,7.879756485
26:56.5,7.879296939,-31.13881871,0.27422139,-32.38991871,0,7.879296939
26:56.8,7.879476761,-31.13731871,0.27455479,-32.43561871,0,7.879476761
26:57.2,7.879636603,-31.14001871,0.27455479,-32.46431871,0,7.879636603
26:57.5,7.879576663,-31.14051871,0.27455479,-32.41541871,0,7.879576663
26:57.8,7.879536702,-31.14041871,0.27455479,-32.41911871,0,7.879536702
26:58.2,7.879177057,-31.14111871,0.27438809,-32.40381871,0,7.879177057
26:58.5,7.87935688,-31.13961871,0.27455479,-32.39481871,0,7.87935688
26:58.8,7.879656584,-31.14001871,0.27455479,-32.43891871,0,7.879656584
26:59.2,7.87939684,-31.14161871,0.27422139,-32.43771871,0,7.87939684
26:59.5,7.879556682,-31.14051871,0.27422139,-32.41471871,0,7.879556682
26:59.8,7.879876367,-31.14101871,0.27438809,-32.42091871,0,7.879876367
27:00.2,7.879556682,-31.14151871,0.27438809,-32.45051871,0,7.879556682
27:00.5,7.87939684,-31.14181871,0.27455479,-32.47841871,0,7.87939684
27:00.8,7.87937686,-31.14121871,0.27455479,-32.47121871,0,7.87937686
27:01.2,7.879536702,-31.13921871,0.27472149,-32.41331871,0,7.879536702
27:01.5,7.879516722,-31.14061871,0.27438809,-32.38551871,0,7.879516722
27:01.8,7.87935688,-31.14061871,0.27405469,-32.39161871,0,7.87935688
27:02.2,7.879556682,-31.14151871,0.27438809,-32.40361871,0,7.879556682
27:02.5,7.879476761,-31.14221871,0.27438809,-32.40681871,0,7.879476761
27:02.8,7.879256978,-31.13981871,0.27422139,-32.40771871,0,7.879256978
27:03.2,7.879616623,-31.13911871,0.27438809,-32.45071871,0,7.879616623
27:03.5,7.880036209,-31.14091871,0.27438809,-32.45921871,0,7.880036209
27:03.8,7.879836406,-31.14061871,0.27438809,-32.43691871,0,7.879836406
27:04.2,7.879536702,-31.13871871,0.27438809,-32.43071871,0,7.879536702
27:04.5,7.879456781,-31.13711871,0.27455479,-32.41151871,0,7.879456781
27:04.8,7.87937686,-31.13761871,0.27455479,-32.39821871,0,7.87937686
27:05.2,7.878957274,-31.14101871,0.27438809,-32.35751871,0,7.878957274
27:05.5,7.878797432,-31.14121871,0.27422139,-32.33821871,0,7.878797432
27:05.8,7.879157077,-31.13881871,0.27422139,-32.41241871,0,7.879157077
27:06.2,7.879157077,-31.13791871,0.27422139,-32.43191871,0,7.879157077
27:06.5,7.879336899,-31.14011871,0.27438809,-32.38251871,0,7.879336899
27:06.8,7.879576663,-31.14291871,0.27438809,-32.37061871,0,7.879576663
27:07.2,7.879536702,-31.14011871,0.27438809,-32.36871871,0,7.879536702
27:07.5,7.879456781,-31.13811871,0.27438809,-32.39371871,0,7.879456781
27:07.8,7.879336899,-31.13951871,0.27422139,-32.41371871,0,7.879336899
27:08.2,7.879596643,-31.14121871,0.27422139,-32.37971871,0,7.879596643
27:08.5,7.879856386,-31.14071871,0.27438809,-32.38931871,0,7.879856386
27:08.8,7.879336899,-31.13871871,0.27422139,-32.38721871,0,7.879336899
27:09.2,7.879177057,-31.13801871,0.27455479,-32.40001871,0,7.879177057
27:09.5,7.879596643,-31.13951871,0.27455479,-32.41771871,0,7.879596643
27:09.8,7.879796446,-31.13951871,0.27422139,-32.37061871,0,7.879796446
27:10.2,7.879456781,-31.14081871,0.27438809,-32.39961871,0,7.879456781
27:10.5,7.879117117,-31.14141871,0.27438809,-32.42651871,0,7.879117117
27:10.8,7.87939684,-31.13851871,0.27455479,-32.43051871,0,7.87939684
27:11.2,7.879816426,-31.13821871,0.27472149,-32.43551871,0,7.879816426
27:11.5,7.879736505,-31.14031871,0.27455479,-32.40581871,0,7.879736505
27:11.8,7.879696544,-31.14091871,0.27438809,-32.37611871,0,7.879696544
27:12.2,7.879576663,-31.14001871,0.27422139,-32.34741871,0,7.879576663
27:12.5,7.87939684,-31.13791871,0.27422139,-32.31911871,0,7.87939684
27:12.8,7.879676564,-31.13681871,0.27422139,-32.36311871,0,7.879676564
27:13.2,7.879896347,-31.13751871,0.27405469,-32.40571871,0,7.879896347
27:13.5,7.879636603,-31.14091871,0.27422139,-32.44271871,0,7.879636603
27:13.8,7.87939684,-31.14151871,0.27438809,-32.40641871,0,7.87939684
27:14.2,7.879436801,-31.13911871,0.27455479,-32.36251871,0,7.879436801
27:14.5,7.879716524,-31.13871871,0.27438809,-32.43161871,0,7.879716524
27:14.8,7.879916327,-31.13891871,0.27405469,-32.42641871,0,7.879916327
27:15.2,7.879796446,-31.13631871,0.27438809,-32.34981871,0,7.879796446
27:15.5,7.879476761,-31.13641871,0.27438809,-32.36011871,0,7.879476761
27:15.8,7.87935688,-31.13991871,0.27455479,-32.38051871,0,7.87935688
27:16.1,7.87937686,-31.14201871,0.27455479,-32.37291871,0,7.87937686
27:16.5,7.87935688,-31.13941871,0.27422139,-32.35301871,0,7.87935688
27:16.8,7.879436801,-31.13561871,0.27405469,-32.32741871,0,7.879436801
27:17.1,7.879796446,-31.13601871,0.27438809,-32.39091871,0,7.879796446
27:17.5,7.879916327,-31.14011871,0.27455479,-32.39331871,0,7.879916327
27:17.8,7.880056189,-31.14151871,0.27472149,-32.34701871,0,7.880056189
27:18.1,7.879896347,-31.14171871,0.27455479,-32.38111871,0,7.879896347
27:18.5,7.879256978,-31.13991871,0.27455479,-32.38931871,0,7.879256978
27:18.8,7.879057176,-31.13981871,0.27455479,-32.37121871,0,7.879057176
27:19.1,7.879177057,-31.14211871,0.27422139,-32.36611871,0,7.879177057
27:19.5,7.879316919,-31.14051871,0.27438809,-32.35991871,0,7.879316919
27:19.8,7.879636603,-31.14041871,0.27438809,-32.37391871,0,7.879636603
27:20.1,7.879536702,-31.14071871,0.27422139,-32.38811871,0,7.879536702
27:20.5,7.879536702,-31.13791871,0.27455479,-32.42911871,0,7.879536702
27:20.8,7.879796446,-31.13771871,0.27455479,-32.45321871,0,7.879796446
27:21.1,7.879656584,-31.13871871,0.27438809,-32.38031871,0,7.879656584
27:21.5,7.879556682,-31.14121871,0.27438809,-32.38831871,0,7.879556682
27:21.8,7.879496742,-31.14061871,0.27438809,-32.42781871,0,7.879496742
27:22.1,7.879556682,-31.13791871,0.27455479,-32.37971871,0,7.879556682
27:22.5,7.879636603,-31.14091871,0.27455479,-32.36371871,0,7.879636603
27:22.8,7.87939684,-31.14251871,0.27422139,-32.38251871,0,7.87939684
27:23.1,7.879296939,-31.13971871,0.27422139,-32.39371871,0,7.879296939
27:23.5,7.879137097,-31.13941871,0.27422139,-32.37401871,0,7.879137097
27:23.8,7.879217018,-31.13781871,0.27405469,-32.33541871,0,7.879217018
27:24.1,7.879636603,-31.13821871,0.27422139,-32.38661871,0,7.879636603
27:24.5,7.879796446,-31.14071871,0.27422139,-32.41571871,0,7.879796446
27:24.8,7.879836406,-31.13901871,0.27438809,-32.36651871,0,7.879836406
27:25.1,7.879756485,-31.13791871,0.27438809,-32.39291871,0,7.879756485
27:25.5,7.879656584,-31.13821871,0.27438809,-32.38001871,0,7.879656584
27:25.8,7.879716524,-31.13911871,0.27455479,-32.37451871,0,7.879716524
27:26.1,7.879416821,-31.13921871,0.27438809,-32.37261871,0,7.879416821
27:26.5,7.879416821,-31.14011871,0.27438809,-32.36971871,0,7.879416821
27:26.8,7.879496742,-31.14141871,0.27422139,-32.37471871,0,7.879496742
27:27.1,7.87935688,-31.14161871,0.27405469,-32.35481871,0,7.87935688
27:27.5,7.879416821,-31.13991871,0.27422139,-32.37171871,0,7.879416821
27:27.8,7.879436801,-31.13991871,0.27422139,-32.41461871,0,7.879436801
27:28.1,7.879217018,-31.13811871,0.27455479,-32.40911871,0,7.879217018
27:28.5,7.87935688,-31.13771871,0.27455479,-32.41431871,0,7.87935688
27:28.8,7.879676564,-31.14131871,0.27422139,-32.42401871,0,7.879676564
27:29.1,7.879816426,-31.13991871,0.27438809,-32.40841871,0,7.879816426
27:29.5,7.879716524,-31.13721871,0.27438809,-32.42671871,0,7.879716524
27:29.8,7.879197038,-31.13801871,0.27422139,-32.42581871,0,7.879197038
27:30.1,7.879197038,-31.13921871,0.27422139,-32.39291871,0,7.879197038
27:30.5,7.879436801,-31.14181871,0.27422139,-32.35841871,0,7.879436801
27:30.8,7.87937686,-31.14081871,0.27422139,-32.33681871,0,7.87937686
27:31.1,7.879516722,-31.14001871,0.27422139,-32.37381871,0,7.879516722
27:31.5,0,0,0,0,1,0
27:31.8,7.879616623,-31.13961871,0.27422139,-32.40831871,0,7.879616623
27:32.1,7.879416821,-31.13861871,0.27422139,-32.45031871,0,7.879416821
27:32.5,7.879236998,-31.13791871,0.27405469,-32.41101871,0,7.879236998
27:32.8,7.879436801,-31.13641871,0.27405469,-32.36371871,0,7.879436801
27:33.1,7.879436801,-31.13621871,0.27405469,-32.36281871,0,7.879436801
27:33.5,7.87939684,-31.13751871,0.27422139,-32.35291871,0,7.87939684
27:33.8,7.879436801,-31.13881871,0.27472149,-32.37731871,0,7.879436801
27:34.1,7.879276959,-31.13921871,0.27455479,-32.39821871,0,7.879276959
27:34.5,7.879576663,-31.13861871,0.27455479,-32.41111871,0,7.879576663
27:34.8,7.879816426,-31.13921871,0.27438809,-32.44901871,0,7.879816426
27:35.1,7.879436801,-31.13831871,0.27422139,-32.42201871,0,7.879436801
27:35.5,7.879596643,-31.13891871,0.27438809,-32.38441871,0,7.879596643
27:35.8,7.879796446,-31.13861871,0.27455479,-32.41011871,0,7.879796446
27:36.1,7.879536702,-31.13681871,0.27438809,-32.41481871,0,7.879536702
27:36.5,7.879496742,-31.13671871,0.27438809,-32.43051871,0,7.879496742
27:36.8,7.879516722,-31.13841871,0.27438809,-32.38101871,0,7.879516722
27:37.1,7.879496742,-31.13831871,0.27438809,-32.34991871,0,7.879496742
27:37.5,7.879556682,-31.13611871,0.27438809,-32.39591871,0,7.879556682
27:37.8,7.879616623,-31.13511871,0.27438809,-32.38381871,0,7.879616623
27:38.1,7.879536702,-31.13781871,0.27455479,-32.38041871,0,7.879536702
27:38.5,7.878997235,-31.13781871,0.27455479,-32.36241871,0,7.878997235
27:38.8,7.879057176,-31.13411871,0.27455479,-32.36311871,0,7.879057176
27:39.1,7.879816426,-31.13351871,0.27438809,-32.40661871,0,7.879816426
27:39.5,7.879896347,-31.13351871,0.27422139,-32.37511871,0,7.879896347
27:39.8,7.879636603,-31.13331871,0.27438809,-32.34631871,0,7.879636603
27:40.1,7.879696544,-31.13691871,0.27438809,-32.38111871,0,7.879696544
27:40.5,7.879776465,-31.13821871,0.27438809,-32.39521871,0,7.879776465
27:40.8,7.879776465,-31.13601871,0.27438809,-32.39481871,0,7.879776465
27:41.1,7.87935688,-31.13321871,0.27438809,-32.39751871,0,7.87935688
27:41.5,7.919316919,-31.09441871,0.31455479,-32.39561871,1,7.919316919
27:41.8,7.879716524,-31.13891871,0.27472149,-32.46691871,0,7.879716524
27:42.1,7.879696544,-31.13701871,0.27455479,-32.36521871,0,7.879696544
27:42.5,7.879656584,-31.13441871,0.27438809,-32.33491871,0,7.879656584
27:42.8,7.879716524,-31.13621871,0.27438809,-32.40841871,0,7.879716524
27:43.1,7.879696544,-31.13541871,0.27438809,-32.38581871,0,7.879696544
27:43.5,7.879516722,-31.13551871,0.27438809,-32.32721871,0,7.879516722
27:43.8,7.879256978,-31.13581871,0.27422139,-32.27311871,0,7.879256978
27:44.1,7.879436801,-31.13391871,0.27455479,-32.31951871,0,7.879436801
27:44.5,7.879736505,-31.13501871,0.27455479,-32.41311871,0,7.879736505
27:44.8,7.879676564,-31.13711871,0.27455479,-32.39731871,0,7.879676564
27:45.1,7.879716524,-31.13831871,0.27472149,-32.40221871,0,7.879716524
27:45.5,7.87939684,-31.13841871,0.27438809,-32.44701871,0,7.87939684
27:45.8,7.879197038,-31.13551871,0.27438809,-32.40701871,0,7.879197038
27:46.1,7.879456781,-31.13451871,0.27455479,-32.40981871,0,7.879456781
27:46.5,7.879896347,-31.13421871,0.27455479,-32.40541871,0,7.879896347
27:46.8,7.880036209,-31.13461871,0.27455479,-32.41731871,0,7.880036209
27:47.1,7.879816426,-31.13671871,0.27438809,-32.39021871,0,7.879816426
27:47.5,7.879336899,-31.13571871,0.27405469,-32.32301871,0,7.879336899
27:47.8,7.879276959,-31.13581871,0.27438809,-32.37081871,0,7.879276959
27:48.1,7.87937686,-31.13691871,0.27438809,-32.43071871,0,7.87937686
27:48.5,7.879516722,-31.13541871,0.27405469,-32.40711871,0,7.879516722
27:48.8,7.879436801,-31.13791871,0.27388799,-32.41161871,0,7.879436801
27:49.1,7.87937686,-31.14041871,0.27405469,-32.41231871,0,7.87937686
27:49.4,7.879636603,-31.13981871,0.27455479,-32.41491871,0,7.879636603
27:49.8,7.879296939,-31.13851871,0.27438809,-32.40531871,0,7.879296939
27:50.1,7.879137097,-31.13551871,0.27422139,-32.35911871,0,7.879137097
27:50.4,7.879596643,-31.13601871,0.27422139,-32.37031871,0,7.879596643
27:50.8,7.879536702,-31.13771871,0.27422139,-32.36211871,0,7.879536702
27:51.1,7.879296939,-31.13641871,0.27438809,-32.34201871,0,7.879296939
27:51.4,7.879157077,-31.13731871,0.27422139,-32.39631871,0,7.879157077
27:51.8,7.879097136,-31.13751871,0.27438809,-32.41891871,0,7.879097136
